DTXSID,PREFERRED NAME,CASRN,MOLECULAR FORMULA,MONOISOTOPIC MASS,ToxCast Active,ToxCast Total,% ToxCast Active,HIT CALL,TOP,SCALED TOP,AC50,LOGAC50
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7024035,"2,4-Dichlorophenoxybutyric acid",94-82-6,C10H10Cl2O3,248.000700,30,669,4.0,Inactive,2.2557875073188282e-7,7.268536523590811E-9,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7024160,Lactofen,77501-63-4,C19H15ClF3NO7,461.048914,138,731,19.0,Inactive,10.328860104083,0.33281369220286333,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7024299,Hexythiazox,78587-05-0,C17H21ClN2O2S,352.101227,186,676,28.0,Inactive,2.642898760262392e-9,8.515875766132156E-11,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7024245,Pendimethalin,40487-42-1,C13H19N3O4,281.137556,142,691,21.0,Inactive,4.472355353682745,0.14410700533295132,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7025219,Sodium dodecylbenzenesulfonate,25155-30-0,, ,267,717,37.0,Active,99.4596514452959,3.2047615602455237,3.924594100857695,0.5937947467186675
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7025506,Linolenic acid,463-40-1,C18H30O2,278.224580,52,365,14.0,Active,83.47045843675784,2.6895621764904662,14.63441339906688,1.165375319003902
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7026314,Zinc pyrithione,13463-41-7,C10H8N2O2S2Zn,315.931862,172,373,46.0,Active,69.38322309533025,2.2356471500822916,0.25186558471872983,-0.5988311710800884
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7028015,Tripropylene glycol diacrylate,42978-66-5,C15H24O6,300.157288,200,435,46.0,Inactive,4.441048156779297e-8,1.4309823343663723E-9,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7029871,Clotrimazole,23593-75-1,C22H17ClN2,344.108026,384,642,60.0,Inactive,1.433845299610378e-8,4.6200969264983277E-10,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7029879,Ketoconazole,65277-42-1,C26H28Cl2N4O4,530.148761,339,629,54.0,Inactive,0.5021246936355513,0.016179323909036123,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7032004,Flutamide,13311-84-7,C11H11F3N2O3,276.072177,197,710,28.0,Inactive,26.20649696800111,0.8444185445183667,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7032345,Chlorhexidine diacetate,56-95-1,C26H38Cl2N10O4,624.245455,198,381,52.0,Active,53.537407694662974,1.7250676402120422,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7032393,Fenoxycarb,72490-01-8,C17H19NO4,301.131408,164,653,25.0,Inactive,3.4372572001883194e-9,1.1075435704597654E-10,24.999999999999996,1.3979400086720375
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7032559,lambda-Cyhalothrin,91465-08-6,C23H19ClF3NO3,449.100556,89,541,16.0,Inactive,12.288065800149958,0.3959426798086853,0.2561842489279359,-0.5914475756606881
